AccSpeciesID,AccSpeciesName,Measurements
21810,Eriophorum latifolium,15
21816,Eriophorum vaginatum,4
21818,Eriophyllum confertiflorum,1
21864,Eriostemon australasius,1
21866,Eriostemon linearis,1
21874,Eriotheca globosa,2
82839,Eriotheca longitubulosa,2
82840,Eriotheca macrophylla,1
21876,Eriotheca pentaphylla,1
21878,Eriotheca roseorum,2
82841,Eriotheca sp,4
21880,Eriotheca surinamensis,1
21881,Erisma bicolor,1
82842,Erisma bracteosum,1
21883,Erisma calcaratum,1
21884,Erisma floribundum,2
21885,Erisma fuscum,1
82843,Erisma gracile,1
82844,Erisma splendens,1
21888,Erisma uncinatum,16
82846,Eritrichium aretioides,1
64482,Eritrichium caucasicum,1
21897,Erodium botrys,46
21900,Erodium cicutarium,41
21901,Erodium crinitum,1
21904,Erodium glaucophyllum,25
21907,Erodium lebelii,5
21908,Erodium malacoides,1
21909,Erodium maritimum,1
21910,Erodium moschatum,10
21911,Erodium sp,2
21912,Erodium stephanianum,1
21917,Erophila verna,14
21920,Eruca sativa,15
21921,Eruca vesicaria,71
21939,Erucastrum nasturtiifolium,10
57988,Ervatamia sp,5
67726,Erycibe coccinea,2
21944,Erycibe coriacea,1
21945,Erycibe glomerata,1
21946,Erycibe maingayi,1
82876,Erycibe obtusifolia,1
21947,Erycibe sp,3
21948,Erycibe tomentosa,1
21961,Eryngium campestre,13
21962,Eryngium caucasicum,1
21972,Eryngium maritimum,11
21975,Eryngium paniculatum,2
21977,Eryngium plantagineum,1
21980,Eryngium rostratum,1
21985,Eryngium yuccifolium,1
21994,Erysimum capitatum,13
21995,Erysimum cheiranthoides,9
21996,Erysimum cheiri,2
82894,Erysimum duriaei,10
22012,Erysimum hieracifolium,10
82900,Erysimum mayorii,10
22025,Erysimum odoratum,5
22033,Erysimum scoparium,1
58041,Erythaea sp,1
58000,Erythraea sp,1
22044,Erythrina amazonica,3
22054,Erythrina caffra,1
22057,Erythrina cochleata,2
22061,Erythrina costaricensis,10
22067,Erythrina flabelliformis,6
22068,Erythrina folkersii,2
22074,Erythrina indica,1
22084,Erythrina poeppigiana,1
22088,Erythrina sp,2
22092,Erythrina subumbrans,6
22095,Erythrina ulei,2
22096,Erythrina variegata,1
22098,Erythrina vespertilio,1
22107,Erythrochiton fallax,4
72802,Erythrochiton margot,1
22122,Erythronium americanum,5
22124,Erythronium dens-canis,10
22125,Erythronium grandiflorum,18
22132,Erythropalum scandens,3
22133,Erythrophleum africanum,3
22134,Erythrophleum chlorostachys,3
22136,Erythrophleum fordii,1
22138,Erythrophleum ivorense,3
22139,Erythrophleum lasianthum,1
22141,Erythrophleum sp,8
22142,Erythrophleum suaveolens,3
58036,Erythroxylon sp,3
22150,Erythroxylum amplum,1
22160,Erythroxylum citrifolium,11
22168,Erythroxylum daphnites,2
22176,Erythroxylum fimbriatum,2
22180,Erythroxylum gracilipes,1
82932,Erythroxylum macrocalyx,1
22192,Erythroxylum macrophyllum,71
22198,Erythroxylum mucronatum,1
22204,Erythroxylum panamense,27
22209,Erythroxylum rotundifolium,6
22213,Erythroxylum sp,4
101959,Erythroxylum sphaeranthum,16
82934,Erythroxylum spruceanum,1
22214,Erythroxylum squamatum,2
22226,Escallonia macrantha,2
22229,Escallonia myrtilloides,28
22236,Eschscholzia californica,15
22242,Eschweilera alata,1
22243,Eschweilera albiflora,1
22244,Eschweilera amara,1
22245,Eschweilera amazonica,1
22246,Eschweilera amazoniciformis,1
22247,Eschweilera andina,2
82945,Eschweilera apiculata,5
22248,Eschweilera atropetiolata,1
22249,Eschweilera blanchetiana,1
22250,Eschweilera bracteosa,2
22252,Eschweilera carinata,1
22253,Eschweilera chartacea,1
82948,Eschweilera chartaceifolia,9
22254,Eschweilera collina,1
22255,Eschweilera congestiflora,4
22256,Eschweilera coriacea,257
22257,Eschweilera corrugata,1
82949,Eschweilera cyathiformis,1
22258,Eschweilera decolorans,43
22259,Eschweilera fracta,1
72803,Eschweilera giga,1
72804,Eschweilera gigandin,1
22260,Eschweilera gigantea,2
72805,Eschweilera gigarco,1
22261,Eschweilera grandiflora,93
82951,Eschweilera hondurensis,10
22263,Eschweilera itayensis,1
22264,Eschweilera juruensis,4
22266,Eschweilera laevicarpa,2
22268,Eschweilera longirachis,2
22269,Eschweilera micrantha,10
22270,Eschweilera odora,1
22271,Eschweilera ovalifolia,3
22272,Eschweilera ovata,1
22273,Eschweilera parviflora,19
22274,Eschweilera parvifolia,6
22275,Eschweilera pedicellata,8
82959,Eschweilera praeclara,7
82960,Eschweilera pseudodecolorans,1
82961,Eschweilera rankiniae,1
82963,Eschweilera rimbachii,1
22279,Eschweilera romeu-cardosoi,1
22280,Eschweilera rufifolia,4
22281,Eschweilera sagotiana,66
22283,Eschweilera simiorum,9
22284,Eschweilera sp,3
82964,Eschweilera squamata,2
22285,Eschweilera subglandulosa,1
22288,Eschweilera tessmannii,1
22291,Eschweilera truncata,1
22292,Eschweilera turbinata,5
22293,Eschweilera wachenheimii,1
22296,Esenbeckia almawillia,2
22297,Esenbeckia amazonica,4
72806,Esenbeckia lisa,1
22301,Esenbeckia pilocarpoides,1
58009,Esenbeckia sp,1
22303,Espeletia sp,1
22318,Eucalyptus acmenoides,1
22323,Eucalyptus alba,2
22366,Eucalyptus blakelyi,1
22371,Eucalyptus botryoides,4
22391,Eucalyptus camaldulensis,10
22412,Eucalyptus citriodora,8
22444,Eucalyptus crebra,16
22450,Eucalyptus cunninghami,1
22460,Eucalyptus dealbata,1
22475,Eucalyptus dichromophloia,5
22480,Eucalyptus diversicolor,1
22490,Eucalyptus dumosa,3
22493,Eucalyptus dwyeri,1
22501,Eucalyptus erythrocorys,1
22517,Eucalyptus ficifolia,1
22545,Eucalyptus gomphocephala,3
22548,Eucalyptus goniocalyx,1
22550,Eucalyptus gracilis,1
22552,Eucalyptus grandis,16
22557,Eucalyptus gummifera,6
22560,Eucalyptus haemastoma,8
22579,Eucalyptus intermedia,22
22581,Eucalyptus intertexta,5
22583,Eucalyptus jacksonii,1
22607,Eucalyptus largiflorens,2
22614,Eucalyptus leptophleba,4
22615,Eucalyptus leptophylla,1
22624,Eucalyptus lockyeri,1
22634,Eucalyptus maculata,9
22641,Eucalyptus marginata,4
22649,Eucalyptus melliodora,1
22657,Eucalyptus microtheca,76
22684,Eucalyptus obliqua,1
22685,Eucalyptus oblonga,1
22711,Eucalyptus paniculata,2
22712,Eucalyptus papuana,4
22721,Eucalyptus pellita,1
22727,Eucalyptus phaeotricha,11
22732,Eucalyptus pilularis,4
22734,Eucalyptus piperita,3
22742,Eucalyptus polyanthemos,12
22746,Eucalyptus populnea,5
22755,Eucalyptus propinqua,1
22778,Eucalyptus resinifera,6
22795,Eucalyptus saligna,6
22801,Eucalyptus sclerophylla,1
22811,Eucalyptus sideroxylon,1
22814,Eucalyptus similis,2
22816,Eucalyptus socialis,4
22817,Eucalyptus sp,26
22849,Eucalyptus tereticornis,3
22850,Eucalyptus terminalis,1
22851,Eucalyptus tessellaris,1
22855,Eucalyptus tetrodonta,1
22869,Eucalyptus umbra,2
22879,Eucalyptus viminalis,4
22880,Eucalyptus viridis,1
22882,Eucalyptus wandoo,3
22898,Eucarya acuminata,1
22911,Euclea divinorum,12
22916,Euclea racemosa,6
22918,Euclea sp,1
22920,Euclea undulata,3
22935,Eucryphia lucida,1
22940,Eugenia acapulcensis,46
22941,Eugenia acrensis,1
83095,Eugenia agathopoda,1
22948,Eugenia anastomosans,1
83097,Eugenia arawakorum,1
22953,Eugenia baramensis,1
83099,Eugenia batingabranca,1
22964,Eugenia caudata,1
83102,Eugenia chartacea,1
22967,Eugenia citrifolia,1
22969,Eugenia coffeifolia,2
22970,Eugenia coloradensis,2
22971,Eugenia coloradoensis,29
22977,Eugenia cucullata,1
83103,Eugenia cuprea,1
83104,Eugenia cupulata,6
83105,Eugenia cuspidifolia,1
22982,Eugenia cymosa,1
22983,Eugenia decipiens,1
102999,Eugenia deltocrespis,1
83107,Eugenia discreta,1
22990,Eugenia egensis,4
22992,Eugenia elliptilimba,1
83109,Eugenia essequiboensis,1
22993,Eugenia fastigiata,3
22994,Eugenia feijoi,5
22996,Eugenia florida,6
22997,Eugenia foetida,3
22999,Eugenia galalonensis,36
72810,Eugenia graneschweil,1
72811,Eugenia granvariable,1
23009,Eugenia heterochroma,1
23013,Eugenia inophylla,1
23015,Eugenia jamboloides,2
23018,Eugenia kunstleri,1
67840,Eugenia lambertiana,2
72519,Eugenia leonis,1
23022,Eugenia lepidocarpa,1
23024,Eugenia leucoxylon,1
23026,Eugenia lineata,3
83114,Eugenia longiracemosa,1
23030,Eugenia mabaeoides,1
67841,Eugenia macrocalyx,6
23031,Eugenia macrocarpa,1
72812,Eugenia margot,1
72813,Eugenia membranegra,1
23037,Eugenia michelii,1
67842,Eugenia mimus,2
72814,Eugenia minicomun,1
23040,Eugenia multirimosa,3
23041,Eugenia muricata,2
23042,Eugenia myrobalana,4
23043,Eugenia neoaustralis,1
23044,Eugenia nesiotica,29
83119,Eugenia oblongata,1
23047,Eugenia ochneocarpa,1
23048,Eugenia ochrophloea,2
23050,Eugenia oerstediana,32
23051,Eugenia omissa,1
23054,Eugenia palembanica,1
72815,Eugenia panosadorada,1
83121,Eugenia patens,1
23058,Eugenia patrisii,9
83122,Eugenia polystachya,1
83123,Eugenia prasina,1
83124,Eugenia protracta,1
23065,Eugenia pseudopsidium,10
23066,Eugenia punicifolia,3
72816,Eugenia puntote,1
72817,Eugenia ramamarilla,1
58771,Eugenia rejangensis,1
23069,Eugenia ridleyi,1
23070,Eugenia riparia,3
23072,Eugenia rosulenta,3
23074,Eugenia rugosa,1
23078,Eugenia sarapiquensis,2
23081,Eugenia schunkei,4
23082,Eugenia sexangulata,1
72818,Eugenia smedcomun,1
72819,Eugenia smedcostacrasa,1
72820,Eugenia smedcostadorada,1
23084,Eugenia sp,39
23085,Eugenia spicata,2
23087,Eugenia stapfiana,1
23088,Eugenia stipitata,4
23091,Eugenia subglauca,1
83131,Eugenia tapacumensis,2
83132,Eugenia tetramera,2
23094,Eugenia tetraptera,2
23097,Eugenia umbelliflora,1
23098,Eugenia uniflora,6
23105,Eugenia woodii,1
23107,Eugenia zollingeriana,1
23115,Eulalia fulva,1
23214,Eulophia sp,1
23240,Euodia latifolia,1
23242,Euodia macrocarpa,1
23244,Euodia malayana,14
23247,Euodia pilulifera,1
23250,Euodia sp,20
83141,Euodia trichotoma,2
23252,Euonymus alatus,2
83147,Euonymus dielsianus,1
23259,Euonymus europaea,1
23260,Euonymus europaeus,50
23265,Euonymus japonicus,5
23266,Euonymus javanicus,3
23269,Euonymus latifolius,40
83162,Euonymus pauciflorus,1
23281,Euonymus sp,2
67854,Euonymus vagans,1
23289,Eupatorium cannabinum,23
23292,Eupatorium coelestinum,1
64490,Eupatorium fistulosum,30
23306,Eupatorium maculatum,42
23310,Eupatorium odoratum,4
23314,Eupatorium perfoliatum,9
23317,Eupatorium rugosum,3
23319,Eupatorium sp,6
23325,Euphorbia acanthothamnos,1
23331,Euphorbia amygdaloides,27
23336,Euphorbia apios,1
23343,Euphorbia atropurpurea,1
64492,Euphorbia brachycera,21
23354,Euphorbia brittingeri,10
23360,Euphorbia canariensis,3
23368,Euphorbia characias,1
23374,Euphorbia collina,1
23381,Euphorbia corollata,1
23387,Euphorbia cyparissias,14
23397,Euphorbia dendroides,5
23405,Euphorbia drummondii,4
23406,Euphorbia dulcis,16
23414,Euphorbia esula,14
23415,Euphorbia exigua,3
23417,Euphorbia falcata,10
23421,Euphorbia flavicoma,20
23444,Euphorbia helioscopia,17
23452,Euphorbia hirta,6
23456,Euphorbia humifusa,3
23458,Euphorbia hyberna,1
23476,Euphorbia lathyris,12
23478,Euphorbia latifolia,1
23481,Euphorbia leviana,1
83228,Euphorbia lucorum,1
23490,Euphorbia maculata,10
83231,Euphorbia mandshurica,1
23519,Euphorbia nutans,1
23527,Euphorbia palustris,5
23529,Euphorbia paralias,1
23534,Euphorbia peplis,1
23536,Euphorbia peplus,13
23545,Euphorbia platyphyllos,1
23553,Euphorbia portlandica,1
83254,Euphorbia pyrenaica,10
23578,Euphorbia segetalis,5
23579,Euphorbia seguieriana,5
23582,Euphorbia serpens,1
23584,Euphorbia serrata,2
23587,Euphorbia serrulata,5
23590,Euphorbia sp,28
23594,Euphorbia stevenii,1
23596,Euphorbia stricta,3
23620,Euphorbia variabilis,10
23624,Euphorbia verrucosa,1
83282,Euphrasia americana,3
23641,Euphrasia arctica,1
23644,Euphrasia cambrica,1
23645,Euphrasia campbellae,1
23647,Euphrasia confusa,1
23649,Euphrasia foulaensis,1
23650,Euphrasia frigida,9
23651,Euphrasia heslop-harrisonii,1
23652,Euphrasia hirtella,1
23654,Euphrasia marshallii,1
23655,Euphrasia micrantha,1
23656,Euphrasia minima,11
23657,Euphrasia nemorosa,6
23658,Euphrasia officinalis,10
64493,Euphrasia ossica,1
23660,Euphrasia ostenfeldii,1
23663,Euphrasia pseudo-kemeri,1
23665,Euphrasia rivularis,1
23667,Euphrasia rotundifolia,1
23668,Euphrasia salisburgensis,1
23669,Euphrasia scottica,1
23670,Euphrasia stricta,12
23673,Euphrasia tetraquetra,2
83304,Euplassa inaequalis,1
23679,Euplassa occidentalis,2
23685,Eupomatia laurina,5
23686,Eupomatia sp,1
23700,Eurya acuminata,6
23702,Eurya alata,1
23712,Eurya japonica,1
23713,Eurya loquaiana,1
23717,Eurya nitida,1
23720,Eurya rubiginosa,1
23722,Eurya sp,11
23728,Eurycoma longifolia,6
23739,Euscaphis japonica,1
23741,Eusideroxylon sp,1
23742,Eusideroxylon zwageri,8
23760,Eustrephus latifolius,16
23761,Eustrephus sp,1
23763,Eutaxia microphylla,2
23765,Euterpe edulis,6
23768,Euterpe oleracea,2
23769,Euterpe precatoria,3
23770,Euterpe sp,1
23772,Euthamia graminifolia,55
23773,Euthamia sp,1
64498,Evodia fargesii,1
23779,Evodia lepta,1
23780,Evodia lunur-ankenda,1
23787,Evolvulus sericeus,1
23797,Excoecaria agallocha,1
83379,Exellodendron barbatum,2
23809,Exocarpos cupressiformis,4
23810,Exocarpos latifolius,1
23814,Exocarpus aphyllus,1
23816,Exocarya sclerioides,3
58687,Exocarya sp,2
23823,Exostema maynense,3
58691,Ezebenckia sp,1
58692,Ezebenetia sp,1
103019,Fabaceae,1
103020,Fabaceae brillafuzzy,1
58671,Fabaceae mucuna,1
58669,Fabaceae sp,21
23829,Fabiana imbricata,1
83404,Fagara martinicensis,1
58664,Fagara sp,11
23871,Fagonia cretica,1
23883,Fagraea fragrans,1
23887,Fagraea obovata,1
23888,Fagraea racemosa,5
23890,Fagraea sp,6
23898,Fagus grandifolia,2908
23903,Fagus orientalis,4
23905,Fagus sp,3
23906,Fagus sylvatica,288
23908,Fahrenheitia pendula,2
23909,Faidherbia albida,4
23910,Falcaria vulgaris,22
67899,Fallopia aubertii,5
23920,Fallopia convolvulus,10
23921,Fallopia dumetorum,14
23922,Fallopia japonica,3
23923,Fallopia sachalinensis,3
23927,Faradaya splendida,2
23929,Faramea anisocalyx,1
83427,Faramea berryi,1
67901,Faramea capillipes,1
83428,Faramea corymbosa,1
72821,Faramea crassa,1
83430,Faramea eurycarpa,1
23931,Faramea glandulosa,4
23935,Faramea multiflora,5
23937,Faramea occidentalis,50
23938,Faramea pachyantha,1
23939,Faramea parvibractea,2
103032,Faramea pedunculata,1
67902,Faramea quinqueflora,1
23944,Faramea rectinervia,1
83431,Faramea sessilifolia,1
23946,Faramea sp,11
23948,Faramea stenura,2
23949,Faramea torquata,4
67903,Faramea uncinata,1
72822,Faramea vaina,1
58676,Fatua sp,1
24057,Faurea macnaughtonii,1
24070,Felicia sp,1
83445,Ferdinandusa chlorantha,1
24072,Ferdinandusa elliptica,1
83446,Ferdinandusa goudotiana,1
83447,Ferdinandusa loretensis,1
24073,Ferdinandusa panamensis,2
83448,Ferdinandusa paraensis,7
83449,Ferdinandusa paxii,1
83450,Ferdinandusa uaupensis,1
24076,Feretia apodanthera,3
58713,Fern sp,4
24080,Fernandoa sp,2
24099,Ferula bungeana,2
24131,Festuca altissima,44
24147,Festuca arizonica,20
24150,Festuca arundinacea,26
24178,Festuca brachyphylla,1
24183,Festuca brevipila,5
24186,Festuca brunnescens,1
24262,Festuca dahurica,1
24290,Festuca drymeja,1
24317,Festuca filiformis,2
24331,Festuca gigantea,4
24349,Festuca halleri,32
24363,Festuca heterophylla,11
24443,Festuca longifolia,3
24466,Festuca matthewsii,1
24486,Festuca nigrescens,22
24492,Festuca novae-zealandiae,2
24501,Festuca oelandica,1
24510,Festuca ovina,36
24513,Festuca pallens,5
24514,Festuca pallescens,1
24558,Festuca pratensis,19
24566,Festuca psammophila,5
24604,Festuca rubra,41
58727,Festuca sp,3
24654,Festuca sulcata,1
67932,Festuca tenuifolia,17
24704,Festuca varia,11
24709,Festuca versicolor,1
24716,Festuca vivipara,51
24735,Festulolium loliaceum,2
24737,Fevillea cordifolia,1
24743,Fibraurea chloroleuca,2
24744,Fibraurea sp,2
83492,Ficaria verna,2
24750,Ficus americana,1
24753,Ficus angulata,2
24758,Ficus asperifolia,1
24759,Ficus aurata,3
24761,Ficus auriculata,1
72823,Ficus bajio,1
24767,Ficus benjamina,3
62949,Ficus benjaminea,4
24768,Ficus boliviana,4
83506,Ficus botryoides,12
24770,Ficus bougainvillei,1
83507,Ficus brachyclada,20
67938,Ficus brevibracteata,1
83508,Ficus broadwayi,1
24771,Ficus bruneiensis,1
24772,Ficus brunneo-aurata,3
24774,Ficus bullenei,6
83509,Ficus calyptroceras,1
24783,Ficus carica,21
24784,Ficus casapiensis,1
72522,Ficus cataupi,1
83511,Ficus christianii,1
24790,Ficus citrifolia,8
83512,Ficus clusiaefolia,1
24793,Ficus colubrinae,2
67939,Ficus concinna,1
24796,Ficus copiosa,1
24798,Ficus coronata,2
24799,Ficus costaricana,13
24803,Ficus cuatrecasana,1
24804,Ficus cumingii,1
24805,Ficus cunia,1
67941,Ficus curtipes,1
24808,Ficus deltoidea,3
24810,Ficus destruens,1
24814,Ficus drupacea,2
24815,Ficus dugandii,1
24818,Ficus erythrosticta,1
67942,Ficus esquiroliana,1
24821,Ficus exasperata,8
24822,Ficus eximia,1
24824,Ficus fistulosa,18
24828,Ficus fulva,1
83516,Ficus gigantosyce,1
24836,Ficus gomelleira,3
24838,Ficus grossularioides,3
24840,Ficus guianensis,3
24841,Ficus gul,1
24844,Ficus henryi,1
83519,Ficus heteromorpha,1
24845,Ficus hirta,1
24846,Ficus hispida,1
24851,Ficus insipida,34
24853,Ficus juruensis,1
24854,Ficus killipii,3
24860,Ficus lepicarpa,1
24866,Ficus macbridei,4
24867,Ficus macrophylla,3
24869,Ficus mathewsii,1
24870,Ficus maxima,21
72524,Ficus minima,1
24875,Ficus montana,2
24876,Ficus mucuso,1
83528,Ficus nymphaeaefolia,1
24884,Ficus nymphaeifolia,3
24886,Ficus obscura,1
24887,Ficus obtusifolia,15
62953,Ficus pachyclada,12
24894,Ficus padana,1
83530,Ficus pallida,1
83532,Ficus pandurata,2
24895,Ficus paraensis,5
24896,Ficus parietalis,1
24897,Ficus perez-arbelaezii,1
24898,Ficus perforata,3
24899,Ficus pertusa,9
24901,Ficus piresiana,2
24906,Ficus popenoei,7
24910,Ficus pumila,3
24911,Ficus punctata,5
24913,Ficus racemosa,12
83535,Ficus radula,1
24914,Ficus recurva,1
24916,Ficus religiosa,1
24918,Ficus ribes,2
24920,Ficus roxburghii,1
83536,Ficus rubra,16
24923,Ficus sagittata,5
83537,Ficus sarmentosa,2
24927,Ficus scandens,2
24930,Ficus schippii,3
24931,Ficus schultesii,3
24932,Ficus scobina,1
24933,Ficus semicordata,3
24934,Ficus septica,2
24935,Ficus sinuaata,2
24936,Ficus sp,121
24937,Ficus sphenophylla,3
24939,Ficus stolonifera,3
24943,Ficus subulata,1
62956,Ficus sumatrana,1
24944,Ficus sundaica,1
24945,Ficus superba,3
24949,Ficus tecolutensis,3
101974,Ficus tiliifolia,4
24953,Ficus tinctoria,2
24954,Ficus tonduzii,31
24957,Ficus trigona,4
24958,Ficus trigonata,8
24962,Ficus ursina,1
24964,Ficus variegata,5
24965,Ficus variolosa,1
24968,Ficus villosa,1
83547,Ficus wightiana,1
24974,Ficus yoponensis,19
24975,Ficus ypsilophlebia,1
24977,Fieldia australis,1
24978,Filaginella uliginosa,11
83548,Filago desertorum,25
24982,Filago lutescens,2
24984,Filago minima,2
24987,Filago pyramidata,13
24988,Filago vulgaris,6
24992,Filifolium sibiricum,1
24995,Filipendula ulmaria,24
24996,Filipendula vulgaris,20
25016,Fimbristylis dichotoma,2
25021,Fimbristylis globulosa,1
25043,Fimbristylis puberula,1
25052,Fimbristylis sp,9
83585,Firmiana platanifolia,1
25070,Firmiana simplex,3
72825,Fissidens pacificus,1
25075,Fissistigma glaucescens,1
25076,Fissistigma latifolium,3
67955,Fissistigma oldhamii,2
25081,Flabellaria paniculata,1
25084,Flacourtia jangomas,2
25087,Flacourtia rukam,4
25089,Flacourtia sp,4
